,プログラム実行日時,論文更新日時,論文リンク,PDFリンク,元論文タイトル,論文タイトル,元サマリ,サマリ,著者,事前付与ジャンル,ニューラルネットワーク,自然言語処理,マーケティング,画像解析,音声解析,強化学習
863,2017-03-28T14:11:17Z,2016-12-16T05:09:14Z,http://arxiv.org/abs/1612.05369v1,http://arxiv.org/pdf/1612.05369v1,Neural networks based EEG-Speech Models,neural network base eeg speech model,"In this paper, we describe three neural network (NN) based EEG-Speech (NES) models that map the unspoken EEG signals to the corresponding phonemes. Instead of using conventional feature extraction techniques, the proposed NES models rely on graphic learning to project both EEG and speech signals into deep representation feature spaces. This NN based linear projection helps to realize multimodal data fusion (i.e., EEG and acoustic signals). It is convenient to construct the mapping between unspoken EEG signals and phonemes. Specifically, among three NES models, two augmented models (i.e., IANES-B and IANES-G) include spoken EEG signals as either bias or gate information to strengthen the feature learning and translation of unspoken EEG signals. A combined unsupervised and supervised training is implemented stepwise to learn the mapping for all three NES models. To enhance the computational performance, three way factored NN training technique is applied to IANES-G model. Unlike many existing methods, our augmented NES models incorporate spoken-EEG signals that can efficiently suppress the artifacts in unspoken-EEG signals. Experimental results reveal that all three proposed NES models outperform the baseline SVM method, whereas IANES-G demonstrates the best performance on speech recovery and classification task comparatively.",paper describ three neural network nn base eeg speech nes model map unspoken eeg signal correspond phonem instead use convent featur extract techniqu propos nes model reli graphic learn project eeg speech signal deep represent featur space nn base linear project help realiz multimod data fusion eeg acoust signal conveni construct map unspoken eeg signal phonem specif among three nes model two augment model ian ian includ spoken eeg signal either bias gate inform strengthen featur learn translat unspoken eeg signal combin unsupervis supervis train implement stepwis learn map three nes model enhanc comput perform three way factor nn train techniqu appli ian model unlik mani exist method augment nes model incorpor spoken eeg signal effici suppress artifact unspoken eeg signal experiment result reveal three propos nes model outperform baselin svm method wherea ian demonstr best perform speech recoveri classif task compar,"['Pengfei Sun', 'Jun Qin']","['cs.SD', 'cs.LG']",False,False,False,False,True,False
872,2017-03-28T14:11:21Z,2016-12-15T04:22:39Z,http://arxiv.org/abs/1612.04919v1,http://arxiv.org/pdf/1612.04919v1,Combination of Linear Prediction and Phase Decomposition for Glottal   Source Analysis on Voiced Speech,combin linear predict phase decomposit glottal sourc analysi voic speech,"Some glottal analysis approaches based upon linear prediction or complex cepstrum approaches have been proved to be effective to estimate glottal source from real speech utterances. We propose a new approach employing both an all-pole odd-order linear prediction to provide a coarse estimation and phase decomposition based causality/anti-causality separation to generate further refinements. The obtained measures show that this method improved performance in terms of reducing source-filter separation in estimation of glottal flow pulses (GFP). No glottal model fitting is required by this method, thus it has wide and flexible adaptation to retain fidelity of speakers's vocal features with computationally affordable resource. The method is evaluated on real speech utterances to validate it.",glottal analysi approach base upon linear predict complex cepstrum approach prove effect estim glottal sourc real speech utter propos new approach employ pole odd order linear predict provid coars estim phase decomposit base causal anti causal separ generat refin obtain measur show method improv perform term reduc sourc filter separ estim glottal flow puls gfp glottal model fit requir method thus wide flexibl adapt retain fidel speaker vocal featur comput afford resourc method evalu real speech utter valid,"['Yiqiao Chen', 'John N. Gowdy']",['cs.SD'],False,False,False,False,True,False
873,2017-03-28T14:11:21Z,2016-12-14T17:40:02Z,http://arxiv.org/abs/1612.04744v1,http://arxiv.org/pdf/1612.04744v1,Incorporating Language Level Information into Acoustic Models,incorpor languag level inform acoust model,"This paper proposed a class of novel Deep Recurrent Neural Networks which can incorporate language-level information into acoustic models. For simplicity, we named these networks Recurrent Deep Language Networks (RDLNs). Multiple variants of RDLNs were considered, including two kinds of context information, two methods to process the context, and two methods to incorporate the language-level information. RDLNs provided possible methods to fine-tune the whole Automatic Speech Recognition (ASR) system in the acoustic modeling process.",paper propos class novel deep recurr neural network incorpor languag level inform acoust model simplic name network recurr deep languag network rdlns multipl variant rdlns consid includ two kind context inform two method process context two method incorpor languag level inform rdlns provid possibl method fine tune whole automat speech recognit asr system acoust model process,"['Peidong Wang', 'Deliang Wang']","['cs.CL', 'cs.LG', 'cs.SD']",False,False,False,False,True,False
875,2017-03-28T14:11:21Z,2016-12-14T15:40:44Z,http://arxiv.org/abs/1612.06287v1,http://arxiv.org/pdf/1612.06287v1,VAST : The Virtual Acoustic Space Traveler Dataset,vast virtual acoust space travel dataset,"This paper introduces a new paradigm for sound source lo-calization referred to as virtual acoustic space traveling (VAST) and presents a first dataset designed for this purpose. Existing sound source localization methods are either based on an approximate physical model (physics-driven) or on a specific-purpose calibration set (data-driven). With VAST, the idea is to learn a mapping from audio features to desired audio properties using a massive dataset of simulated room impulse responses. This virtual dataset is designed to be maximally representative of the potential audio scenes that the considered system may be evolving in, while remaining reasonably compact. We show that virtually-learned mappings on this dataset generalize to real data, overcoming some intrinsic limitations of traditional binaural sound localization methods based on time differences of arrival.",paper introduc new paradigm sound sourc lo calize refer virtual acoust space travel vast present first dataset design purpos exist sound sourc local method either base approxim physic model physic driven specif purpos calibr set data driven vast idea learn map audio featur desir audio properti use massiv dataset simul room impuls respons virtual dataset design maxim repres potenti audio scene consid system may evolv remain reason compact show virtual learn map dataset general real data overcom intrins limit tradit binaur sound local method base time differ arriv,"['Clément Gaultier', 'Saurabh Kataria', 'Antoine Deleforge']","['cs.SD', 'cs.LG']",False,False,False,False,True,False
876,2017-03-28T14:11:21Z,2016-12-14T15:07:51Z,http://arxiv.org/abs/1612.04675v1,http://arxiv.org/pdf/1612.04675v1,Recurrent Deep Stacking Networks for Speech Recognition,recurr deep stack network speech recognit,"This paper presented our work on applying Recurrent Deep Stacking Networks (RDSNs) to Robust Automatic Speech Recognition (ASR) tasks. In the paper, we also proposed a more efficient yet comparable substitute to RDSN, Bi- Pass Stacking Network (BPSN). The main idea of these two models is to add phoneme-level information into acoustic models, transforming an acoustic model to the combination of an acoustic model and a phoneme-level N-gram model. Experiments showed that RDSN and BPsn can substantially improve the performances over conventional DNNs.",paper present work appli recurr deep stack network rdsns robust automat speech recognit asr task paper also propos effici yet compar substitut rdsn bi pass stack network bpsn main idea two model add phonem level inform acoust model transform acoust model combin acoust model phonem level gram model experi show rdsn bpsn substanti improv perform convent dnns,"['Peidong Wang', 'Zhongqiu Wang', 'Deliang Wang']","['cs.CL', 'cs.SD']",False,False,False,False,True,False
878,2017-03-28T14:11:21Z,2016-12-16T14:25:44Z,http://arxiv.org/abs/1612.04028v2,http://arxiv.org/abs/1612.04028v2,Adaptive DCTNet for Audio Signal Classification,adapt dctnet audio signal classif,"In this paper, we investigate DCTNet for audio signal classification. Its output feature is related to Cohen's class of time-frequency distributions. We introduce the use of adaptive DCTNet (A-DCTNet) for audio signals feature extraction. The A-DCTNet applies the idea of constant-Q transform, with its center frequencies of filterbanks geometrically spaced. The A-DCTNet is adaptive to different acoustic scales, and it can better capture low frequency acoustic information that is sensitive to human audio perception than features such as Mel-frequency spectral coefficients (MFSC). We use features extracted by the A-DCTNet as input for classifiers. Experimental results show that the A-DCTNet and Recurrent Neural Networks (RNN) achieve state-of-the-art performance in bird song classification rate, and improve artist identification accuracy in music data. They demonstrate A-DCTNet's applicability to signal processing problems.",paper investig dctnet audio signal classif output featur relat cohen class time frequenc distribut introduc use adapt dctnet dctnet audio signal featur extract dctnet appli idea constant transform center frequenc filterbank geometr space dctnet adapt differ acoust scale better captur low frequenc acoust inform sensit human audio percept featur mel frequenc spectral coeffici mfsc use featur extract dctnet input classifi experiment result show dctnet recurr neural network rnn achiev state art perform bird song classif rate improv artist identif accuraci music data demonstr dctnet applic signal process problem,"['Yin Xian', 'Yunchen Pu', 'Zhe Gan', 'Liang Lu', 'Andrew Thompson']",['cs.SD'],False,False,False,False,True,False
880,2017-03-28T14:11:25Z,2016-12-12T00:13:35Z,http://arxiv.org/abs/1612.03505v1,http://arxiv.org/pdf/1612.03505v1,Convolutional Neural Networks for Passive Monitoring of a Shallow Water   Environment using a Single Sensor,convolut neural network passiv monitor shallow water environ use singl sensor,"A cost effective approach to remote monitoring of protected areas such as marine reserves and restricted naval waters is to use passive sonar to detect, classify, localize, and track marine vessel activity (including small boats and autonomous underwater vehicles). Cepstral analysis of underwater acoustic data enables the time delay between the direct path arrival and the first multipath arrival to be measured, which in turn enables estimation of the instantaneous range of the source (a small boat). However, this conventional method is limited to ranges where the Lloyd's mirror effect (interference pattern formed between the direct and first multipath arrivals) is discernible. This paper proposes the use of convolutional neural networks (CNNs) for the joint detection and ranging of broadband acoustic noise sources such as marine vessels in conjunction with a data augmentation approach for improving network performance in varied signal-to-noise ratio (SNR) situations. Performance is compared with a conventional passive sonar ranging method for monitoring marine vessel activity using real data from a single hydrophone mounted above the sea floor. It is shown that CNNs operating on cepstrum data are able to detect the presence and estimate the range of transiting vessels at greater distances than the conventional method.",cost effect approach remot monitor protect area marin reserv restrict naval water use passiv sonar detect classifi local track marin vessel activ includ small boat autonom underwat vehicl cepstral analysi underwat acoust data enabl time delay direct path arriv first multipath arriv measur turn enabl estim instantan rang sourc small boat howev convent method limit rang lloyd mirror effect interfer pattern form direct first multipath arriv discern paper propos use convolut neural network cnns joint detect rang broadband acoust nois sourc marin vessel conjunct data augment approach improv network perform vari signal nois ratio snr situat perform compar convent passiv sonar rang method monitor marin vessel activ use real data singl hydrophon mount abov sea floor shown cnns oper cepstrum data abl detect presenc estim rang transit vessel greater distanc convent method,"['Eric L. Ferguson', 'Rishi Ramakrishnan', 'Stefan B. Williams', 'Craig T. Jin']",['cs.SD'],False,False,True,False,True,False
883,2017-03-28T14:11:25Z,2016-12-06T18:37:30Z,http://arxiv.org/abs/1612.01943v1,http://arxiv.org/pdf/1612.01943v1,Segmental Convolutional Neural Networks for Detection of Cardiac   Abnormality With Noisy Heart Sound Recordings,segment convolut neural network detect cardiac abnorm noisi heart sound record,"Heart diseases constitute a global health burden, and the problem is exacerbated by the error-prone nature of listening to and interpreting heart sounds. This motivates the development of automated classification to screen for abnormal heart sounds. Existing machine learning-based systems achieve accurate classification of heart sound recordings but rely on expert features that have not been thoroughly evaluated on noisy recordings. Here we propose a segmental convolutional neural network architecture that achieves automatic feature learning from noisy heart sound recordings. Our experiments show that our best model, trained on noisy recording segments acquired with an existing hidden semi-markov model-based approach, attains a classification accuracy of 87.5% on the 2016 PhysioNet/CinC Challenge dataset, compared to the 84.6% accuracy of the state-of-the-art statistical classifier trained and evaluated on the same dataset. Our results indicate the potential of using neural network-based methods to increase the accuracy of automated classification of heart sound recordings for improved screening of heart diseases.",heart diseas constitut global health burden problem exacerb error prone natur listen interpret heart sound motiv develop autom classif screen abnorm heart sound exist machin learn base system achiev accur classif heart sound record reli expert featur thorough evalu noisi record propos segment convolut neural network architectur achiev automat featur learn noisi heart sound record experi show best model train noisi record segment acquir exist hidden semi markov model base approach attain classif accuraci physionet cinc challeng dataset compar accuraci state art statist classifi train evalu dataset result indic potenti use neural network base method increas accuraci autom classif heart sound record improv screen heart diseas,"['Yuhao Zhang', 'Sandeep Ayyar', 'Long-Huei Chen', 'Ethan J. Li']","['cs.SD', 'cs.LG', 'stat.ML']",False,False,False,False,True,False
884,2017-03-28T14:11:25Z,2016-12-06T14:58:59Z,http://arxiv.org/abs/1612.01840v1,http://arxiv.org/pdf/1612.01840v1,FMA: A Dataset For Music Analysis,fma dataset music analysi,"We present a new music dataset that can be used for several music analysis tasks. Our major goal is to go beyond the existing limitations of available music datasets, which are either the small size of datasets with raw audio tracks, the availability and legality of the music data, or the lack of meta-data for artists analysis or song ratings for recommender systems. Existing datasets such as GTZAN, TagATune, and Million Song suffer from the previous limitations. It is however essential to establish such benchmark datasets to advance the field of music analysis, like the ImageNet dataset which made possible the large success of deep learning techniques in computer vision. In this paper, we introduce the Free Music Archive (FMA) which contains 77,643 songs and 68 genres spanning 26.9 days of song listening and meta-data including artist name, song title, music genre, and track counts. For research purposes, we define two additional datasets from the original one: a small genre-balanced dataset of 4,000 song data and 10 genres compassing 33.3 hours of raw audio and a medium genre-unbalanced dataset of 14,511 data and 20 genres offering 5.1 days of track listening, both datasets come with meta-data and Echonest audio features. For all datasets, we provide a train-test splitting for future algorithms' comparisons.",present new music dataset use sever music analysi task major goal go beyond exist limit avail music dataset either small size dataset raw audio track avail legal music data lack meta data artist analysi song rate recommend system exist dataset gtzan tagatun million song suffer previous limit howev essenti establish benchmark dataset advanc field music analysi like imagenet dataset made possibl larg success deep learn techniqu comput vision paper introduc free music archiv fma contain song genr span day song listen meta data includ artist name song titl music genr track count research purpos defin two addit dataset origin one small genr balanc dataset song data genr compass hour raw audio medium genr unbalanc dataset data genr offer day track listen dataset come meta data echonest audio featur dataset provid train test split futur algorithm comparison,"['Kirell Benzi', 'Michaël Defferrard', 'Pierre Vandergheynst', 'Xavier Bresson']","['cs.SD', 'cs.IR']",False,False,False,False,True,False
891,2017-03-28T14:11:30Z,2016-11-29T20:26:00Z,http://arxiv.org/abs/1611.09827v1,http://arxiv.org/pdf/1611.09827v1,Learning Features of Music from Scratch,learn featur music scratch,"We introduce a new large-scale music dataset, MusicNet, to serve as a source of supervision and evaluation of machine learning methods for music research. MusicNet consists of hundreds of freely-licensed classical music recordings by 10 composers, written for 11 instruments, together with instrument/note annotations resulting in over 1 million temporal labels on 34 hours of chamber music performances under various studio and microphone conditions.   We define a multi-label classification task to predict notes in musical recordings, along with an evaluation protocol. We benchmark several machine learning architectures for this task: i) learning from ""hand-crafted"" spectrogram features; ii) end-to-end learning with a neural net; iii) end-to-end learning with a convolutional neural net. We show that several end-to-end learning proposals outperform approaches based on learning from hand-crafted audio features.",introduc new larg scale music dataset musicnet serv sourc supervis evalu machin learn method music research musicnet consist hundr freeli licens classic music record compos written instrument togeth instrument note annot result million tempor label hour chamber music perform various studio microphon condit defin multi label classif task predict note music record along evalu protocol benchmark sever machin learn architectur task learn hand craft spectrogram featur ii end end learn neural net iii end end learn convolut neural net show sever end end learn propos outperform approach base learn hand craft audio featur,"['John Thickstun', 'Zaid Harchaoui', 'Sham Kakade']","['stat.ML', 'cs.LG', 'cs.SD']",False,False,False,False,True,False
893,2017-03-28T14:11:30Z,2016-11-29T08:46:26Z,http://arxiv.org/abs/1611.09526v1,http://arxiv.org/pdf/1611.09526v1,Learning Filter Banks Using Deep Learning For Acoustic Signals,learn filter bank use deep learn acoust signal,"Designing appropriate features for acoustic event recognition tasks is an active field of research. Expressive features should both improve the performance of the tasks and also be interpret-able. Currently, heuristically designed features based on the domain knowledge requires tremendous effort in hand-crafting, while features extracted through deep network are difficult for human to interpret. In this work, we explore the experience guided learning method for designing acoustic features. This is a novel hybrid approach combining both domain knowledge and purely data driven feature designing. Based on the procedure of log Mel-filter banks, we design a filter bank learning layer. We concatenate this layer with a convolutional neural network (CNN) model. After training the network, the weight of the filter bank learning layer is extracted to facilitate the design of acoustic features. We smooth the trained weight of the learning layer and re-initialize it in filter bank learning layer as audio feature extractor. For the environmental sound recognition task based on the Urban- sound8K dataset, the experience guided learning leads to a 2% accuracy improvement compared with the fixed feature extractors (the log Mel-filter bank). The shape of the new filter banks are visualized and explained to prove the effectiveness of the feature design process.",design appropri featur acoust event recognit task activ field research express featur improv perform task also interpret abl current heurist design featur base domain knowledg requir tremend effort hand craft featur extract deep network difficult human interpret work explor experi guid learn method design acoust featur novel hybrid approach combin domain knowledg pure data driven featur design base procedur log mel filter bank design filter bank learn layer concaten layer convolut neural network cnn model train network weight filter bank learn layer extract facilit design acoust featur smooth train weight learn layer initi filter bank learn layer audio featur extractor environment sound recognit task base urban soundk dataset experi guid learn lead accuraci improv compar fix featur extractor log mel filter bank shape new filter bank visual explain prove effect featur design process,"['Shuhui Qu', 'Juncheng Li', 'Wei Dai', 'Samarjit Das']","['cs.SD', 'cs.AI']",False,False,False,False,True,False
894,2017-03-28T14:11:30Z,2016-11-29T08:33:48Z,http://arxiv.org/abs/1611.09524v1,http://arxiv.org/pdf/1611.09524v1,Understanding Audio Pattern Using Convolutional Neural Network From Raw   Waveforms,understand audio pattern use convolut neural network raw waveform,"One key step in audio signal processing is to transform the raw signal into representations that are efficient for encoding the original information. Traditionally, people transform the audio into spectral representations, as a function of frequency, amplitude and phase transformation. In this work, we take a purely data-driven approach to understand the temporal dynamics of audio at the raw signal level. We maximize the information extracted from the raw signal through a deep convolutional neural network (CNN) model. Our CNN model is trained on the urbansound8k dataset. We discover that salient audio patterns embedded in the raw waveforms can be efficiently extracted through a combination of nonlinear filters learned by the CNN model.",one key step audio signal process transform raw signal represent effici encod origin inform tradit peopl transform audio spectral represent function frequenc amplitud phase transform work take pure data driven approach understand tempor dynam audio raw signal level maxim inform extract raw signal deep convolut neural network cnn model cnn model train urbansoundk dataset discov salient audio pattern embed raw waveform effici extract combin nonlinear filter learn cnn model,"['Shuhui Qu', 'Juncheng Li', 'Wei Dai', 'Samarjit Das']",['cs.SD'],False,False,False,False,True,False
896,2017-03-28T14:11:30Z,2016-11-27T22:47:23Z,http://arxiv.org/abs/1611.08930v1,http://arxiv.org/pdf/1611.08930v1,Deep attractor network for single-microphone speaker separation,deep attractor network singl microphon speaker separ,"Despite the overwhelming success of deep learning in various speech processing tasks, the problem of separating simultaneous speakers in a mixture remains challenging. Two major difficulties in such systems are the arbitrary source permutation and unknown number of sources in the mixture. We propose a novel deep learning framework for single channel speech separation by creating attractor points in high dimensional embedding space of the acoustic signals which pull together the time-frequency bins corresponding to each source. Attractor points in this study are created by finding the centroids of the sources in the embedding space, which are subsequently used to determine the similarity of each bin in the mixture to each source. The network is then trained to minimize the reconstruction error of each source by optimizing the embeddings. The proposed model is different from prior works in that it implements an end-to-end training, and it does not depend on the number of sources in the mixture. Two strategies are explored in the test time, K-means and fixed attractor points, where the latter requires no post-processing and can be implemented in real-time. We evaluated our system on Wall Street Journal dataset and show 5.49\% improvement over the previous state-of-the-art methods.",despit overwhelm success deep learn various speech process task problem separ simultan speaker mixtur remain challeng two major difficulti system arbitrari sourc permut unknown number sourc mixtur propos novel deep learn framework singl channel speech separ creat attractor point high dimension embed space acoust signal pull togeth time frequenc bin correspond sourc attractor point studi creat find centroid sourc embed space subsequ use determin similar bin mixtur sourc network train minim reconstruct error sourc optim embed propos model differ prior work implement end end train doe depend number sourc mixtur two strategi explor test time mean fix attractor point latter requir post process implement real time evalu system wall street journal dataset show improv previous state art method,"['Zhuo Chen', 'Yi Luo', 'Nima Mesgarani']","['cs.SD', 'cs.LG']",False,False,False,False,True,False
897,2017-03-28T14:11:30Z,2016-11-27T22:20:51Z,http://arxiv.org/abs/1612.01928v1,http://arxiv.org/pdf/1612.01928v1,Invariant Representations for Noisy Speech Recognition,invari represent noisi speech recognit,"Modern automatic speech recognition (ASR) systems need to be robust under acoustic variability arising from environmental, speaker, channel, and recording conditions. Ensuring such robustness to variability is a challenge in modern day neural network-based ASR systems, especially when all types of variability are not seen during training. We attempt to address this problem by encouraging the neural network acoustic model to learn invariant feature representations. We use ideas from recent research on image generation using Generative Adversarial Networks and domain adaptation ideas extending adversarial gradient-based training. A recent work from Ganin et al. proposes to use adversarial training for image domain adaptation by using an intermediate representation from the main target classification network to deteriorate the domain classifier performance through a separate neural network. Our work focuses on investigating neural architectures which produce representations invariant to noise conditions for ASR. We evaluate the proposed architecture on the Aurora-4 task, a popular benchmark for noise robust ASR. We show that our method generalizes better than the standard multi-condition training especially when only a few noise categories are seen during training.",modern automat speech recognit asr system need robust acoust variabl aris environment speaker channel record condit ensur robust variabl challeng modern day neural network base asr system especi type variabl seen dure train attempt address problem encourag neural network acoust model learn invari featur represent use idea recent research imag generat use generat adversari network domain adapt idea extend adversari gradient base train recent work ganin et al propos use adversari train imag domain adapt use intermedi represent main target classif network deterior domain classifi perform separ neural network work focus investig neural architectur produc represent invari nois condit asr evalu propos architectur aurora task popular benchmark nois robust asr show method general better standard multi condit train especi onli nois categori seen dure train,"['Dmitriy Serdyuk', 'Kartik Audhkhasi', 'Philémon Brakel', 'Bhuvana Ramabhadran', 'Samuel Thomas', 'Yoshua Bengio']","['cs.CL', 'cs.CV', 'cs.LG', 'cs.SD', 'stat.ML']",False,False,False,False,True,False
899,2017-03-28T14:11:30Z,2017-01-22T22:28:47Z,http://arxiv.org/abs/1611.08749v2,http://arxiv.org/pdf/1611.08749v2,Fast Chirplet Transform to Enhance CNN Machine Listening - Validation on   Animal calls and Speech,fast chirplet transform enhanc cnn machin listen valid anim call speech,"The scattering framework offers an optimal hierarchical convolutional decomposition according to its kernels. Convolutional Neural Net (CNN) can be seen as an optimal kernel decomposition, nevertheless it requires large amount of training data to learn its kernels. We propose a trade-off between these two approaches: a Chirplet kernel as an efficient Q constant bioacoustic representation to pretrain CNN. First we motivate Chirplet bioinspired auditory representation. Second we give the first algorithm (and code) of a Fast Chirplet Transform (FCT). Third, we demonstrate the computation efficiency of FCT on large environmental data base: months of Orca recordings, and 1000 Birds species from the LifeClef challenge. Fourth, we validate FCT on the vowels subset of the Speech TIMIT dataset. The results show that FCT accelerates CNN when it pretrains low level layers: it reduces training duration by -28\% for birds classification, and by -26% for vowels classification. Scores are also enhanced by FCT pretraining, with a relative gain of +7.8% of Mean Average Precision on birds, and +2.3\% of vowel accuracy against raw audio CNN. We conclude on perspectives on tonotopic FCT deep machine listening, and inter-species bioacoustic transfer learning to generalise the representation of animal communication systems.",scatter framework offer optim hierarch convolut decomposit accord kernel convolut neural net cnn seen optim kernel decomposit nevertheless requir larg amount train data learn kernel propos trade two approach chirplet kernel effici constant bioacoust represent pretrain cnn first motiv chirplet bioinspir auditori represent second give first algorithm code fast chirplet transform fct third demonstr comput effici fct larg environment data base month orca record bird speci lifeclef challeng fourth valid fct vowel subset speech timit dataset result show fct acceler cnn pretrain low level layer reduc train durat bird classif vowel classif score also enhanc fct pretrain relat gain mean averag precis bird vowel accuraci raw audio cnn conclud perspect tonotop fct deep machin listen inter speci bioacoust transfer learn generalis represent anim communic system,"['Herve Glotin', 'Julien Ricard', 'Randall Balestriero']",['cs.SD'],False,False,False,False,True,False
928,2017-03-28T14:02:35Z,2017-03-19T01:14:47Z,http://arxiv.org/abs/1703.06378v1,http://arxiv.org/pdf/1703.06378v1,Probabilistic Models for Daily Peak Loads at Distribution Feeders,probabilist model daili peak load distribut feeder,"Load forecasting at distribution networks is more challenging than load forecasting at transmission networks because its load pattern is more stochastic and unpredictable. To plan sufficient resources and estimate DER hosting capacity, it is invaluable for a distribution network planner to get the probabilistic distribution of daily peak-load under a feeder over long term. In this paper, we model the probabilistic distribution functions of daily peak-load under a feeder using power law distributions, which is tested by improved Kolmogorov Smirnov test enhanced by the Monte Carlo simulation approach. In addition, the uncertainty of the modeling is quantified using the bootstrap method. The methodology of parameter estimation of the probabilistic model and the hypothesis test is elaborated in detail. In the case studies, it is shown using measurement data sets that the daily peak loads under several feeders follow the power law distribution by applying the proposed testing methods.",load forecast distribut network challeng load forecast transmiss network becaus load pattern stochast unpredict plan suffici resourc estim der host capac invalu distribut network planner get probabilist distribut daili peak load feeder long term paper model probabilist distribut function daili peak load feeder use power law distribut test improv kolmogorov smirnov test enhanc mont carlo simul approach addit uncertainti model quantifi use bootstrap method methodolog paramet estim probabilist model hypothesi test elabor detail case studi shown use measur data set daili peak load sever feeder follow power law distribut appli propos test method,"['Hossein Sangrody', 'Ning Zhou', 'Xingye Qiao']",['stat.AP'],False,False,False,False,True,False
1149,2017-03-28T14:04:07Z,2017-03-16T18:14:59Z,http://arxiv.org/abs/1703.05782v1,http://arxiv.org/pdf/1703.05782v1,Distributed Multi-Speaker Voice Activity Detection for Wireless Acoustic   Sensor Networks,distribut multi speaker voic activ detect wireless acoust sensor network,"A distributed multi-speaker voice activity detection (DM-VAD) method for wireless acoustic sensor networks (WASNs) is proposed. DM-VAD is required in many signal processing applications, e.g. distributed speech enhancement based on multi-channel Wiener filtering, but is non-existent up to date. The proposed method neither requires a fusion center nor prior knowledge about the node positions, microphone array orientations or the number of observed sources. It consists of two steps: (i) distributed source-specific energy signal unmixing (ii) energy signal based voice activity detection. Existing computationally efficient methods to extract source-specific energy signals from the mixed observations, e.g., multiplicative non-negative independent component analysis (MNICA) quickly loose performance with an increasing number of sources, and require a fusion center. To overcome these limitations, we introduce a distributed energy signal unmixing method based on a source-specific node clustering method to locate the nodes around each source. To determine the number of sources that are observed in the WASN, a source enumeration method that uses a Lasso penalized Poisson generalized linear model is developed. Each identified cluster estimates the energy signal of a single (dominant) source by applying a two-component MNICA. The VAD problem is transformed into a clustering task, by extracting features from the energy signals and applying K-means type clustering algorithms. All steps of the proposed method are evaluated using numerical experiments. A VAD accuracy of $> 85 \%$ is achieved for a challenging scenario where 20 nodes observe 7 sources in a simulated reverberant rectangular room.",distribut multi speaker voic activ detect dm vad method wireless acoust sensor network propos dm vad requir mani signal process applic distribut speech enhanc base multi channel wiener filter non exist date propos method neither requir fusion center prior knowledg node posit microphon array orient number observ sourc consist two step distribut sourc specif energi signal unmix ii energi signal base voic activ detect exist comput effici method extract sourc specif energi signal mix observ multipl non negat independ compon analysi mnica quick loos perform increas number sourc requir fusion center overcom limit introduc distribut energi signal unmix method base sourc specif node cluster method locat node around sourc determin number sourc observ sourc enumer method use lasso penal poisson general linear model develop identifi cluster estim energi signal singl domin sourc appli two compon mnica vad problem transform cluster task extract featur energi signal appli mean type cluster algorithm step propos method evalu use numer experi vad accuraci achiev challeng scenario node observ sourc simul reverber rectangular room,"['Mohamad Hasan Bahari', 'L. Khadidja Hamaidi', 'Michael Muma', 'Jorge Plata-Chaves', 'Marc Moonen', 'Abdelhak M. Zoubir', 'Alexander Bertrand']",['stat.ME'],False,False,False,False,True,False
1226,2017-03-28T14:01:53Z,2017-03-23T13:00:14Z,http://arxiv.org/abs/1703.08052v1,http://arxiv.org/pdf/1703.08052v1,Dynamic Bernoulli Embeddings for Language Evolution,dynam bernoulli embed languag evolut,"Word embeddings are a powerful approach for unsupervised analysis of language. Recently, Rudolph et al. (2016) developed exponential family embeddings, which cast word embeddings in a probabilistic framework. Here, we develop dynamic embeddings, building on exponential family embeddings to capture how the meanings of words change over time. We use dynamic embeddings to analyze three large collections of historical texts: the U.S. Senate speeches from 1858 to 2009, the history of computer science ACM abstracts from 1951 to 2014, and machine learning papers on the Arxiv from 2007 to 2015. We find dynamic embeddings provide better fits than classical embeddings and capture interesting patterns about how language changes.",word embed power approach unsupervis analysi languag recent rudolph et al develop exponenti famili embed cast word embed probabilist framework develop dynam embed build exponenti famili embed captur mean word chang time use dynam embed analyz three larg collect histor text senat speech histori comput scienc acm abstract machin learn paper arxiv find dynam embed provid better fit classic embed captur interest pattern languag chang,"['Maja Rudolph', 'David Blei']","['stat.ML', 'cs.CL']",False,False,False,False,True,False
